id,name,complex,district,eupmyeon,sector_code,sector,sector_group,product,workers_band,workers,reg_type,first_registered,mfg_area_band,address,sites,source,as_of,founded,tags
x2397,주식회사이로텍스,산단 외,달성군,,,화학섬유직물 직조업,섬유·패션,,1~9명,4,,,,대구광역시 달성군 다사읍 서재본1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2398,(주)코코제인,산단 외,동구,,,전자상거래 소매업,전기·전자,,1~9명,7,,,,대구광역시 동구 화랑로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2399,주식회사청명약품,산단 외,북구,,,의약품 도매업,의료·바이오,,1~9명,6,,,,대구광역시 북구 유통단지로13길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2400,농업회사법인 주식회사 민속친한우,산단 외,군위군,,,육류 도매업,식품,,10~49명,29,,,,대구광역시 군위군 군위읍 경북대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2401,주식회사우솔환경기술연구원,산단 외,동구,,,기타 엔지니어링 서비스업,기타 서비스,,1~9명,4,,,,대구광역시 동구 방촌로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2402,(주)삼부환경,산단 외,달서구,,,비금속류 원료 재생업,기계·금속,,1~9명,7,,,,대구광역시 달서구 장기로10길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2403,삼영에스티주식회사(SAMYOUNGS.TCo.Ltd),산단 외,달성군,,,그 외 기타 분류 안된 섬유제품 제조업,섬유·패션,,1~9명,6,,,,대구광역시 달성군 논공읍 비슬로361길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2404,(주)모아이스,산단 외,동구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,35,,,,대구광역시 동구 동부로26길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2405,상암건설(주),산단 외,군위군,,,유리 및 창호 공사업,기타 제조,,1~9명,5,,,,대구광역시 군위군 군위읍 하곡1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2406,주식회사 코만도,산단 외,달서구,,,탭  밸브 및 유사 장치 제조업,기타 제조,,1~9명,4,,,,대구광역시 달서구 성서로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2407,주식회사성보철강,산단 외,북구,,,1차 금속제품 도매업,기계·금속,,1~9명,3,,,,대구광역시 북구 성북로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2408,주식회사명진파워텍,산단 외,달성군,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,1~9명,4,,,,대구광역시 달성군 옥포읍 신당교항길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2409,주식회사이앤에이치컴퍼니,산단 외,달성군,,,기타 가공식품 도매업,식품,,1~9명,9,,,,대구광역시 달성군 다사읍 왕선로1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2410,주식회사 램플,산단 외,수성구,,,그 외 기타 전자 부품 제조업,전기·전자,,1~9명,6,,,,대구광역시 수성구 유니버시아드로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2411,주식회사국제푸드,산단 외,동구,,,조미료 도매업,식품,,10~49명,10,,,,대구광역시 동구 신평로32길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2412,주식회사승원테크,산단 외,달성군,,,절삭 가공 및 유사 처리업,기계·금속,,10~49명,36,,,,대구광역시 달성군 다사읍 세천로3길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2413,주식회사이엔에스네트워크,산단 외,동구,,,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,섬유·패션,,1~9명,3,,,,대구광역시 동구 메디밸리로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2414,주식회사 마커스,산단 외,북구,,,그 외 기타 분류 안된 금속 가공제품 제조업,기계·금속,,10~49명,10,,,,대구광역시 북구 옥산로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2415,주식회사태경물산,산단 외,달성군,,,통신ㆍ방송장비 및 부품 도매업,기계·금속,,1~9명,7,,,,대구광역시 달성군 옥포읍 비슬로447길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2416,하나상사,산단 외,달성군,,,생활용 가구 도매업,기타 제조,,10~49명,12,,,,대구광역시 달성군 가창면 가창로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2417,주식회사 뉴코도리테크,산단 외,서구,,,산업용 냉장 및 냉동장비 제조업,기계·금속,,1~9명,3,,,,대구광역시 서구 북비산로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2418,주식회사씨티셀즈,산단 외,달성군,,,의학 및 약학 연구개발업,기타 서비스,,10~49명,13,,,,대구광역시 달성군 현풍읍 테크노중앙대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2419,주식회사디스카운트몰,산단 외,북구,,,커피 가공업,기계·금속,,1~9명,6,,,,대구광역시 북구 유통단지로8길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2420,주식회사태성기업,산단 외,서구,,,유리 및 창호 공사업,기타 제조,,1~9명,4,,,,대구광역시 서구 문화로3길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2421,주식회사 더블유엔티,산단 외,수성구,,,생활용 포장 및 위생용품  봉투 및 유사 제품 도매업,기타 제조,,10~49명,11,,,,대구광역시 수성구 동대구로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2422,(주)제나애드,산단 외,남구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,9,,,,대구광역시 남구 봉덕로5길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2423,주식회사대일프린텍,산단 외,달서구,,,골판지 제조업,기타 제조,,1~9명,3,,,,대구광역시 달서구 성서로9길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2424,주식회사 신흥전력,산단 외,달서구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,4,,,,대구광역시 달서구 달구벌대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2425,주식회사정우이엔지,산단 외,북구,,,알루미늄 압연  압출 및 연신제품 제조업,기계·금속,,1~9명,9,,,,대구광역시 북구 칠곡중앙대로126길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2426,주식회사느루(NEURUCO. Ltd.),산단 외,달서구,,,배전반 및 전기 자동제어반 제조업,전기·전자,,1~9명,3,,,,대구광역시 달서구 성서로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2427,주식회사 인피닉스,산단 외,달성군,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,1~9명,7,,,,대구광역시 달성군 현풍읍 테크노중앙대로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2428,주식회사라온씨앤비 서구지점,산단 외,서구,,,떡류 제조업,식품,,10~49명,16,,,,대구광역시 서구 와룡로66길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2429,주식회사아텍스에너지,산단 외,달성군,,,일반 전기 공사업,전기·전자,,1~9명,7,,,,대구광역시 달성군 다사읍 세천로21길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2430,(주)스타오토모티브,산단 외,서구,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,1~9명,4,,,,대구광역시 서구 평리로54길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2431,이데오피스주식회사,산단 외,수성구,,,컴퓨터 및 주변장치  소프트웨어 도매업,소프트웨어·IT,,1~9명,5,,,,대구광역시 수성구 수성로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2432,주식회사 에스엘푸드,산단 외,서구,,,육류 도매업,식품,,1~9명,3,,,,대구광역시 서구 문화로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2433,(주)애그유니,산단 외,동구,,,농업 및 임업용 기계 제조업,기계·금속,,1~9명,3,,,,대구광역시 동구 동대구로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2434,(주)선우개발,산단 외,달성군,,,유리 및 창호 공사업,기타 제조,,1~9명,7,,,,대구광역시 달성군 화원읍 사문진로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2435,주식회사딕슨,산단 외,달성군,,,축전지 제조업,기타 제조,,1~9명,3,,,,대구광역시 달성군 다사읍 세천로7길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2436,(주)유진하이테크,산단 외,북구,,,기타 물품 취급장비 제조업,기계·금속,,1~9명,8,,,,대구광역시 북구 3공단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2437,엠허브약국,산단 외,달성군,,,의약품 및 의료용품 소매업,의료·바이오,,10~49명,13,,,,대구광역시 달성군 현풍읍 테크노상업로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2438,문화도시랩협동조합,산단 외,수성구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,1~9명,5,,,,대구광역시 수성구 알파시티1로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2439,(주)한유메디,산단 외,달서구,,,의약품 도매업,의료·바이오,,1~9명,5,,,,대구광역시 달서구 구마로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2440,이담테크주식회사,산단 외,동구,,,전기용품 및 조명장치 소매업,전기·전자,,10~49명,24,,,,대구광역시 동구 송라로16길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2441,경동물류 주식회사,산단 외,달서구,,,골재  벽돌 및 시멘트 도매업,기타 제조,,1~9명,5,,,,대구광역시 달서구 한실로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2442,티엔지텍주식회사,산단 외,달서구,,,기타 섬유  의복 및 가죽 가공기계 제조업,섬유·패션,,1~9명,4,,,,대구광역시 달서구 성서4차첨단로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2443,주식회사태강인더스,산단 외,중구,,,1차 금속제품 도매업,기계·금속,,1~9명,4,,,,대구광역시 중구 국채보상로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2444,주식회사럼플리어,산단 외,동구,,,일차전지 제조업,기타 제조,,10~49명,33,,,,대구광역시 동구 동대구로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2445,주식회사 클라이,산단 외,달서구,,,기타 편조 의복 액세서리 제조업,섬유·패션,,1~9명,3,,,,대구광역시 달서구 중흥로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2446,(주)비케이티엔씨,산단 외,달서구,,,화학섬유직물 직조업,섬유·패션,,1~9명,4,,,,대구광역시 달서구 성서공단로35길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2447,미래테크,산단 외,달서구,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,50~299명,59,,,,대구광역시 달서구 성서공단남로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2448,주식회사 바스케이션,산단 외,달성군,,,전자상거래 소매업,전기·전자,,10~49명,26,,,,대구광역시 달성군 다사읍 서재로34길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2449,주식회사디에이치엠,산단 외,서구,,,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,섬유·패션,,1~9명,4,,,,대구광역시 서구 북비산로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2450,(주)가가랜드,산단 외,달성군,,,생활용 가구 도매업,기타 제조,,1~9명,5,,,,대구광역시 달성군 옥포읍 비슬로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2451,주식회사웰팜코리아,산단 외,달서구,,,의약품 도매업,의료·바이오,,1~9명,8,,,,대구광역시 달서구 두류공원로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2452,경호테크,산단 외,달서구,,,그 외 자동차용 신품 부품 제조업,자동차·부품,,10~49명,15,,,,대구광역시 달서구 성서동로53안길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2453,주식회사 해인한우,산단 외,달서구,,,육류 도매업,식품,,1~9명,3,,,,대구광역시 달서구 장기로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2454,주식회사 브이팜,산단 외,남구,,,의약품 도매업,의료·바이오,,1~9명,8,,,,대구광역시 남구 봉덕로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2455,중앙수산주식회사,산단 외,북구,,,산업용 농ㆍ축산물  섬유 원료 및 동물 중개업,섬유·패션,,10~49명,15,,,,대구광역시 북구 매천로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2456,주식회사케이에스엠씨,산단 외,수성구,,,섬유  의복  신발 및 가죽제품 중개업 / 목재 및 건축,섬유·패션,,1~9명,5,,,,대구광역시 수성구 동원로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2457,주식회사삼우,산단 외,달성군,,,직물  편조 원단 및 의복류 염색 가공업,섬유·패션,,1~9명,9,,,,대구광역시 달성군 논공읍 노이1길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2458,주식회사푸딩,산단 외,동구,,,응용 소프트웨어 개발 및 공급업,소프트웨어·IT,,10~49명,14,,,,대구광역시 동구 동부로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2459,위드팜새동안약국,산단 외,달서구,,,의약품 및 의료용품 소매업,의료·바이오,,10~49명,17,,,,대구광역시 달서구 달구벌대로203길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2460,주식회사에이티앤아이,산단 외,동구,,,컴퓨터 시스템 통합 자문 및 구축 서비스업,소프트웨어·IT,,1~9명,3,,,,대구광역시 동구 이노밸리로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2461,주식회사 새론건축자재,산단 외,동구,,,철물  금속 파스너 및 수공구 도매업,기계·금속,,1~9명,4,,,,대구광역시 동구 과학로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2462,(주)서현이앤씨,산단 외,북구,,,전기용 기계ㆍ장비 및 관련 기자재 도매업,전기·전자,,1~9명,8,,,,대구광역시 북구 호국로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2463,주식회사 푸랩,산단 외,동구,,,기타 인문 및 사회과학 연구개발업,기타 서비스,,10~49명,16,,,,대구광역시 동구 동촌로,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2464,주식회사참좋은유통센터,산단 외,북구,,,기타 신선 식품 및 단순 가공 식품 도매업,식품,,10~49명,16,,,,대구광역시 북구 매천로18길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2465,(주)윤블링,산단 외,동구,,,전자상거래 소매업,전기·전자,,10~49명,13,,,,대구광역시 동구 동부로30길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2466,민폴딩SYSTEM,산단 외,달서구,,,유리 및 창호 공사업,기타 제조,,,,,,,대구광역시 달서구 송현동3길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2467,주식회사소모,산단 외,달성군,,,육류 가공식품 도매업,식품,,1~9명,8,,,,대구광역시 달성군 논공읍 비슬로366길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
x2468,(주)아시아덴탈(성서동지점),산단 외,달성군,,,그 외 기타 의료용 기기 제조업,의료·바이오,,1~9명,3,,,,대구광역시 달성군 다사읍 세천로10안길,1,국민연금 가입 사업장 내역 2026-07,2026-07,2019,
